
> @yellatech/engine@0.13.9 load-test
> tsx examples/load-test.ts realistic

Dashboard: http://127.0.0.1:3400

Yella Engine Load Test  [Realistic (API call simulation)]
════════════════════════════════════════════════════════════════════════════════
  Concurrency:   50
  Duration:      300s across 6 phases
  Seed events:   ~9,060 (each spawns 4-7 runs)
  Expected runs: ~45,300 (mixed shallow/deep)
  Handler time:  200-600ms (main), 20-80ms (validate)
  Failure rate:  3%  |  Slow outliers: 5% (2000-5000ms)
  Retry policy:  2 retries, exponential backoff (500ms, 1s, 2s)

  Phases:
    warm-up         2 events/s × 30s
    steady         10 events/s × 60s
    peak           30 events/s × 60s
    surge          60 events/s × 60s
    spike         100 events/s × 30s
    cool-down       0 events/s × 60s
════════════════════════════════════════════════════════════════════════════════

     ts │ phase        │ queue                │    completed │   throughput │         p95 │      rss │ sq
    58s │ steady       │ q:     0 idle  19 run │ done:   1,473 │    45.5 run/s │ p95:  2500ms │ rss: 143MB │ sq: 0
    60s │ steady       │ q:     0 idle  20 run │ done:   1,550 │    38.5 run/s │ p95:  2500ms │ rss: 143MB │ sq: 0
    62s │ steady       │ q:     2 idle  20 run │ done:   1,636 │      43 run/s │ p95:  2500ms │ rss: 143MB │ sq: 0
    64s │ steady       │ q:     0 idle  23 run │ done:   1,728 │      46 run/s │ p95:  2500ms │ rss: 143MB │ sq: 0
    66s │ steady       │ q:     2 idle  21 run │ done:   1,825 │    48.5 run/s │ p95:  2500ms │ rss: 143MB │ sq: 0
    68s │ steady       │ q:     1 idle  20 run │ done:   1,906 │    40.5 run/s │ p95:  2500ms │ rss: 144MB │ sq: 0
    70s │ steady       │ q:     1 idle  22 run │ done:   1,998 │      46 run/s │ p95:  2500ms │ rss: 144MB │ sq: 0
    72s │ steady       │ q:     0 idle  23 run │ done:   2,083 │    42.5 run/s │ p95:  2500ms │ rss: 144MB │ sq: 0
    74s │ steady       │ q:     1 idle  27 run │ done:   2,177 │      47 run/s │ p95:  2500ms │ rss: 144MB │ sq: 0
    76s │ steady       │ q:     1 idle  24 run │ done:   2,271 │      47 run/s │ p95:  2500ms │ rss: 144MB │ sq: 0
    78s │ steady       │ q:     1 idle  27 run │ done:   2,377 │      53 run/s │ p95:  2500ms │ rss: 146MB │ sq: 0
    80s │ steady       │ q:     0 idle  23 run │ done:   2,472 │    47.5 run/s │ p95:  2500ms │ rss: 148MB │ sq: 0
    82s │ steady       │ q:     1 idle  21 run │ done:   2,571 │    49.5 run/s │ p95:  2500ms │ rss: 149MB │ sq: 0
    84s │ steady       │ q:     0 idle  21 run │ done:   2,654 │    41.5 run/s │ p95:  5000ms │ rss: 149MB │ sq: 0
    86s │ steady       │ q:     1 idle  23 run │ done:   2,737 │    41.5 run/s │ p95:  5000ms │ rss: 149MB │ sq: 0
    88s │ steady       │ q:     0 idle  26 run │ done:   2,832 │    47.5 run/s │ p95:  5000ms │ rss: 149MB │ sq: 0
    90s │ steady       │ q:     0 idle  19 run │ done:   2,935 │    51.5 run/s │ p95:  5000ms │ rss: 150MB │ sq: 0
    92s │ peak         │ q:     0 idle  41 run │ done:   3,092 │    78.5 run/s │ p95:  5000ms │ rss: 150MB │ sq: 0
    94s │ peak         │ q:    13 idle  50 run │ done:   3,298 │   103.1 run/s │ p95:  2500ms │ rss: 150MB │ sq: 0
    96s │ peak         │ q:    28 idle  50 run │ done:   3,522 │     112 run/s │ p95:  2500ms │ rss: 151MB │ sq: 0
    98s │ peak         │ q:    32 idle  50 run │ done:   3,786 │   131.9 run/s │ p95:  2500ms │ rss: 152MB │ sq: 0
   100s │ peak         │ q:    26 idle  50 run │ done:   4,064 │     139 run/s │ p95:  2500ms │ rss: 152MB │ sq: 0
   102s │ peak         │ q:    39 idle  50 run │ done:   4,300 │   117.6 run/s │ p95:  2500ms │ rss: 153MB │ sq: 0
   104s │ peak         │ q:    58 idle  50 run │ done:   4,513 │   105.8 run/s │ p95:  2500ms │ rss: 153MB │ sq: 0
   106s │ peak         │ q:    74 idle  50 run │ done:   4,764 │   125.2 run/s │ p95:  2500ms │ rss: 154MB │ sq: 0
   108s │ peak         │ q:    79 idle  50 run │ done:   4,972 │   103.9 run/s │ p95:  2500ms │ rss: 155MB │ sq: 0
   110s │ peak         │ q:   118 idle  50 run │ done:   5,185 │   106.5 run/s │ p95:  2500ms │ rss: 155MB │ sq: 0
   112s │ peak         │ q:   126 idle  50 run │ done:   5,431 │   123.1 run/s │ p95:  2500ms │ rss: 157MB │ sq: 0
   114s │ peak         │ q:   129 idle  50 run │ done:   5,675 │   121.9 run/s │ p95:  2500ms │ rss: 163MB │ sq: 0
   116s │ peak         │ q:   143 idle  50 run │ done:   5,919 │     122 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   118s │ peak         │ q:   142 idle  50 run │ done:   6,170 │   125.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   120s │ peak         │ q:   154 idle  50 run │ done:   6,410 │     120 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   122s │ peak         │ q:   164 idle  50 run │ done:   6,621 │   105.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   124s │ peak         │ q:   172 idle  50 run │ done:   6,852 │   115.3 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   126s │ peak         │ q:   192 idle  50 run │ done:   7,106 │     127 run/s │ p95:  2500ms │ rss: 172MB │ sq: 0
   128s │ peak         │ q:   213 idle  50 run │ done:   7,301 │    97.5 run/s │ p95:  2500ms │ rss: 172MB │ sq: 0
   130s │ peak         │ q:   212 idle  50 run │ done:   7,544 │   121.5 run/s │ p95:  2500ms │ rss: 172MB │ sq: 0
   132s │ peak         │ q:   245 idle  50 run │ done:   7,761 │   108.5 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   134s │ peak         │ q:   243 idle  50 run │ done:   7,998 │   118.5 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   136s │ peak         │ q:   249 idle  50 run │ done:   8,238 │     120 run/s │ p95:  2500ms │ rss: 174MB │ sq: 0
   138s │ peak         │ q:   273 idle  50 run │ done:   8,485 │   123.3 run/s │ p95:  2500ms │ rss: 174MB │ sq: 0
   140s │ peak         │ q:   279 idle  50 run │ done:   8,740 │   127.4 run/s │ p95:  2500ms │ rss: 175MB │ sq: 0
   142s │ peak         │ q:   295 idle  50 run │ done:   8,959 │   109.4 run/s │ p95:  2500ms │ rss: 176MB │ sq: 0
   144s │ peak         │ q:   314 idle  50 run │ done:   9,165 │   102.5 run/s │ p95:  2500ms │ rss: 177MB │ sq: 0
   146s │ peak         │ q:   315 idle  50 run │ done:   9,396 │   115.5 run/s │ p95:  2500ms │ rss: 177MB │ sq: 0
   148s │ peak         │ q:   336 idle  50 run │ done:   9,619 │     111 run/s │ p95:  2500ms │ rss: 178MB │ sq: 0
   150s │ peak         │ q:   370 idle  50 run │ done:   9,821 │   100.9 run/s │ p95:  2500ms │ rss: 178MB │ sq: 0
   152s │ surge        │ q:   436 idle  50 run │ done:  10,045 │   111.9 run/s │ p95:  2500ms │ rss: 178MB │ sq: 0
   154s │ surge        │ q:   499 idle  50 run │ done:  10,286 │   120.5 run/s │ p95:  2500ms │ rss: 179MB │ sq: 0
   156s │ surge        │ q:   585 idle  50 run │ done:  10,524 │   119.1 run/s │ p95:  2500ms │ rss: 180MB │ sq: 0
   158s │ surge        │ q:   666 idle  50 run │ done:  10,738 │   106.9 run/s │ p95:  2500ms │ rss: 180MB │ sq: 0
   160s │ surge        │ q:   778 idle  50 run │ done:  10,952 │     107 run/s │ p95:  2500ms │ rss: 181MB │ sq: 0
   162s │ surge        │ q:   888 idle  50 run │ done:  11,176 │   112.1 run/s │ p95:  2500ms │ rss: 181MB │ sq: 0
   164s │ surge        │ q:  1004 idle  50 run │ done:  11,367 │    95.5 run/s │ p95:  2500ms │ rss: 181MB │ sq: 0
   166s │ surge        │ q:  1082 idle  50 run │ done:  11,598 │   115.5 run/s │ p95:  2500ms │ rss: 181MB │ sq: 0
   168s │ surge        │ q:  1162 idle  50 run │ done:  11,826 │     114 run/s │ p95:  2500ms │ rss: 181MB │ sq: 0
   170s │ surge        │ q:  1263 idle  50 run │ done:  12,016 │      95 run/s │ p95:  2500ms │ rss: 181MB │ sq: 0
   172s │ surge        │ q:  1350 idle  50 run │ done:  12,227 │   105.5 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   174s │ surge        │ q:  1443 idle  50 run │ done:  12,479 │     126 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   176s │ surge        │ q:  1557 idle  50 run │ done:  12,699 │     110 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   178s │ surge        │ q:  1654 idle  50 run │ done:  12,899 │   100.1 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   180s │ surge        │ q:  1728 idle  50 run │ done:  13,125 │   112.9 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   182s │ surge        │ q:  1827 idle  50 run │ done:  13,327 │   101.1 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   184s │ surge        │ q:  1931 idle  50 run │ done:  13,554 │   113.5 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   186s │ surge        │ q:  2023 idle  50 run │ done:  13,813 │   129.5 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   188s │ surge        │ q:  2123 idle  50 run │ done:  14,035 │     111 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   190s │ surge        │ q:  2220 idle  50 run │ done:  14,242 │   103.5 run/s │ p95:  2500ms │ rss: 191MB │ sq: 0
   192s │ surge        │ q:  2328 idle  50 run │ done:  14,487 │   122.4 run/s │ p95:  2500ms │ rss: 197MB │ sq: 0
   194s │ surge        │ q:  2434 idle  50 run │ done:  14,708 │   110.5 run/s │ p95:  2500ms │ rss: 206MB │ sq: 0
   196s │ surge        │ q:  2538 idle  50 run │ done:  14,954 │   122.9 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   198s │ surge        │ q:  2631 idle  50 run │ done:  15,232 │   138.3 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   200s │ surge        │ q:  2735 idle  50 run │ done:  15,453 │   110.4 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   202s │ surge        │ q:  2833 idle  50 run │ done:  15,676 │   111.4 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   204s │ surge        │ q:  2936 idle  50 run │ done:  15,895 │   109.5 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   206s │ surge        │ q:  2999 idle  50 run │ done:  16,137 │   120.9 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   208s │ surge        │ q:  3081 idle  50 run │ done:  16,355 │   109.1 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   210s │ surge        │ q:  3181 idle  50 run │ done:  16,550 │    97.5 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   212s │ spike        │ q:  3339 idle  50 run │ done:  16,787 │     118 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   214s │ spike        │ q:  3465 idle  50 run │ done:  17,067 │   139.6 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   216s │ spike        │ q:  3619 idle  50 run │ done:  17,296 │     114 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   218s │ spike        │ q:  3778 idle  50 run │ done:  17,489 │    96.4 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   220s │ spike        │ q:  3946 idle  50 run │ done:  17,721 │     116 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   222s │ spike        │ q:  4098 idle  50 run │ done:  17,977 │   127.9 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   224s │ spike        │ q:  4241 idle  50 run │ done:  18,271 │   147.1 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   226s │ spike        │ q:  4385 idle  50 run │ done:  18,560 │   144.4 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   228s │ spike        │ q:  4530 idle  50 run │ done:  18,810 │   123.8 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   230s │ spike        │ q:  4692 idle  50 run │ done:  19,060 │   124.9 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   232s │ spike        │ q:  4866 idle  50 run │ done:  19,319 │   129.6 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   234s │ spike        │ q:  5039 idle  50 run │ done:  19,586 │   133.5 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   236s │ spike        │ q:  5182 idle  50 run │ done:  19,882 │     148 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   238s │ spike        │ q:  5313 idle  50 run │ done:  20,197 │     157 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   240s │ spike        │ q:  5469 idle  50 run │ done:  20,428 │   115.2 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   242s │ cool-down    │ q:  5466 idle  50 run │ done:  20,634 │     103 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   244s │ cool-down    │ q:  5452 idle  50 run │ done:  20,865 │   115.5 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   246s │ cool-down    │ q:  5423 idle  50 run │ done:  21,131 │     133 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   248s │ cool-down    │ q:  5384 idle  50 run │ done:  21,384 │   126.4 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   250s │ cool-down    │ q:  5356 idle  50 run │ done:  21,655 │   135.5 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   252s │ cool-down    │ q:  5312 idle  50 run │ done:  21,971  err: 1 │   158.4 run/s │ p95:  2500ms │ rss: 210MB │ sq: 0
   254s │ cool-down    │ q:  5283 idle  50 run │ done:  22,235  err: 1 │     132 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   256s │ cool-down    │ q:  5277 idle  50 run │ done:  22,501  err: 1 │     133 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   258s │ cool-down    │ q:  5248 idle  50 run │ done:  22,782  err: 1 │   140.4 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   260s │ cool-down    │ q:  5245 idle  50 run │ done:  23,045  err: 1 │   131.4 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   262s │ cool-down    │ q:  5219 idle  50 run │ done:  23,251  err: 1 │     103 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   264s │ cool-down    │ q:  5193 idle  50 run │ done:  23,494  err: 1 │   121.6 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   266s │ cool-down    │ q:  5176 idle  50 run │ done:  23,692  err: 1 │      99 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   268s │ cool-down    │ q:  5146 idle  50 run │ done:  23,914  err: 1 │   110.9 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   270s │ cool-down    │ q:  5123 idle  50 run │ done:  24,183  err: 1 │   134.1 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   272s │ cool-down    │ q:  5084 idle  50 run │ done:  24,480  err: 1 │   148.5 run/s │ p95:  2500ms │ rss: 211MB │ sq: 0
   274s │ cool-down    │ q:  5079 idle  50 run │ done:  24,725  err: 1 │   122.5 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   276s │ cool-down    │ q:  5069 idle  50 run │ done:  24,974  err: 1 │   124.5 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   278s │ cool-down    │ q:  5083 idle  50 run │ done:  25,246  err: 1 │     136 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   280s │ cool-down    │ q:  5092 idle  50 run │ done:  25,455  err: 1 │   104.4 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   282s │ cool-down    │ q:  5080 idle  50 run │ done:  25,688  err: 1 │   116.5 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   284s │ cool-down    │ q:  5076 idle  50 run │ done:  25,944  err: 1 │   127.7 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   286s │ cool-down    │ q:  5076 idle  50 run │ done:  26,125  err: 1 │    90.5 run/s │ p95:  2500ms │ rss: 212MB │ sq: 0
   288s │ cool-down    │ q:  5068 idle  50 run │ done:  26,317  err: 1 │      96 run/s │ p95:  2500ms │ rss: 213MB │ sq: 0
   290s │ cool-down    │ q:  5106 idle  50 run │ done:  26,502  err: 1 │    92.5 run/s │ p95:  2500ms │ rss: 213MB │ sq: 0
   292s │ cool-down    │ q:  5112 idle  50 run │ done:  26,719  err: 1 │   108.4 run/s │ p95:  2500ms │ rss: 162MB │ sq: 0
   294s │ cool-down    │ q:  5122 idle  50 run │ done:  26,916  err: 1 │    98.5 run/s │ p95:  2500ms │ rss: 163MB │ sq: 0
   296s │ cool-down    │ q:  5125 idle  50 run │ done:  27,072  err: 1 │    77.9 run/s │ p95:  2500ms │ rss: 166MB │ sq: 0
   298s │ cool-down    │ q:  5132 idle  50 run │ done:  27,240  err: 1 │      84 run/s │ p95:  2500ms │ rss: 166MB │ sq: 0
   300s │ cool-down    │ q:  5111 idle  50 run │ done:  27,440  err: 1 │     100 run/s │ p95:  2500ms │ rss: 166MB │ sq: 0
─────────────────────────────────────────────────────────────────────────────────────────────────────────
  Draining remaining queue...
   302s │ draining     │ q:  5106 idle  50 run │ done:  27,665  err: 1 │   112.5 run/s │ p95:  2500ms │ rss: 166MB │ sq: 0
   304s │ draining     │ q:  5099 idle  50 run │ done:  27,847  err: 1 │      91 run/s │ p95:  2500ms │ rss: 167MB │ sq: 0
   306s │ draining     │ q:  5079 idle  50 run │ done:  27,996  err: 1 │    74.5 run/s │ p95:  2500ms │ rss: 167MB │ sq: 0
   308s │ draining     │ q:  5038 idle  50 run │ done:  28,191  err: 1 │    97.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   310s │ draining     │ q:  5036 idle  50 run │ done:  28,397  err: 1 │   102.9 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   312s │ draining     │ q:  5031 idle  50 run │ done:  28,608  err: 1 │   105.4 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   314s │ draining     │ q:  5034 idle  50 run │ done:  28,787  err: 1 │    89.5 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   316s │ draining     │ q:  5031 idle  50 run │ done:  28,981  err: 1 │      97 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   318s │ draining     │ q:  5023 idle  50 run │ done:  29,172  err: 1 │    95.5 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   320s │ draining     │ q:  5019 idle  50 run │ done:  29,362  err: 1 │    94.3 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   322s │ draining     │ q:  5006 idle  50 run │ done:  29,550  err: 1 │    93.5 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   324s │ draining     │ q:  4981 idle  50 run │ done:  29,752  err: 1 │   100.9 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   326s │ draining     │ q:  4964 idle  50 run │ done:  29,976  err: 1 │   111.9 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   328s │ draining     │ q:  4938 idle  50 run │ done:  30,154  err: 1 │      89 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   330s │ draining     │ q:  4877 idle  50 run │ done:  30,377  err: 1 │   111.5 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   332s │ draining     │ q:  4819 idle  50 run │ done:  30,578  err: 1 │   100.4 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   334s │ draining     │ q:  4794 idle  50 run │ done:  30,776  err: 1 │      99 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   336s │ draining     │ q:  4803 idle  50 run │ done:  30,995  err: 1 │     109 run/s │ p95:  2500ms │ rss: 173MB │ sq: 0
   338s │ draining     │ q:  4651 idle  50 run │ done:  31,237  err: 1 │     121 run/s │ p95:  2500ms │ rss: 175MB │ sq: 0
   340s │ draining     │ q:  4499 idle  50 run │ done:  31,442  err: 1 │   102.5 run/s │ p95:  2500ms │ rss: 177MB │ sq: 0
   342s │ draining     │ q:  4295 idle  50 run │ done:  31,704  err: 1 │     131 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   344s │ draining     │ q:  4108 idle  50 run │ done:  31,943  err: 1 │   118.8 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   346s │ draining     │ q:  3917 idle  50 run │ done:  32,186  err: 1 │   121.5 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   348s │ draining     │ q:  3733 idle  50 run │ done:  32,416  err: 1 │   115.1 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   350s │ draining     │ q:  3540 idle  50 run │ done:  32,662  err: 1 │   122.9 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   352s │ draining     │ q:  3330 idle  50 run │ done:  32,925  err: 1 │   131.6 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   354s │ draining     │ q:  3128 idle  50 run │ done:  33,179  err: 1 │     127 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   356s │ draining     │ q:  2920 idle  50 run │ done:  33,447  err: 1 │   133.9 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   358s │ draining     │ q:  2755 idle  50 run │ done:  33,664  err: 1 │   108.5 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   360s │ draining     │ q:  2538 idle  50 run │ done:  33,921  err: 1 │   128.6 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   362s │ draining     │ q:  2331 idle  50 run │ done:  34,177  err: 1 │     128 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   364s │ draining     │ q:  2172 idle  50 run │ done:  34,380  err: 1 │   101.4 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   366s │ draining     │ q:  2009 idle  50 run │ done:  34,589  err: 1 │   104.5 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   368s │ draining     │ q:  1817 idle  50 run │ done:  34,827  err: 1 │   118.9 run/s │ p95:  2500ms │ rss: 186MB │ sq: 0
   370s │ draining     │ q:  1655 idle  50 run │ done:  35,034  err: 1 │   103.5 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   372s │ draining     │ q:  1502 idle  50 run │ done:  35,235  err: 1 │   100.4 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   374s │ draining     │ q:  1317 idle  50 run │ done:  35,492  err: 1 │   128.6 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   376s │ draining     │ q:  1071 idle  50 run │ done:  35,797  err: 2 │   152.9 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   378s │ draining     │ q:   971 idle  50 run │ done:  36,027  err: 2 │   115.1 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   380s │ draining     │ q:   939 idle  50 run │ done:  36,234  err: 2 │   103.5 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   382s │ draining     │ q:   908 idle  50 run │ done:  36,431  err: 2 │    98.5 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
   384s │ draining     │ q:   893 idle  50 run │ done:  36,578  err: 2 │    73.5 run/s │ p95:  2500ms │ rss: 187MB │ sq: 0
