
> @yellatech/engine@0.13.9 load-test
> tsx examples/load-test.ts realistic

Dashboard: http://127.0.0.1:3400

Yella Engine Load Test  [Realistic (API call simulation)]
════════════════════════════════════════════════════════════════════════════════
  Concurrency:   20
  Duration:      300s across 6 phases
  Seed events:   ~9,060 (each spawns 4-7 runs)
  Expected runs: ~45,300 (mixed shallow/deep)
  Handler time:  200-600ms (main), 20-80ms (validate)
  Failure rate:  3%  |  Slow outliers: 5% (2000-5000ms)
  Retry policy:  2 retries, exponential backoff (500ms, 1s, 2s)

  Phases:
    warm-up         2 events/s × 30s
    steady         10 events/s × 60s
    peak           30 events/s × 60s
    surge          60 events/s × 60s
    spike         100 events/s × 30s
    cool-down       0 events/s × 60s
════════════════════════════════════════════════════════════════════════════════

     ts │ phase        │ queue                │    completed │   throughput │         p95 │      rss │ sq
   360s │ draining     │ q:  7911 idle  20 run │ done:  16,333 │      43 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   362s │ draining     │ q:  7913 idle  20 run │ done:  16,452 │    59.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   364s │ draining     │ q:  7925 idle  20 run │ done:  16,569 │    58.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   366s │ draining     │ q:  7932 idle  20 run │ done:  16,697 │      64 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   368s │ draining     │ q:  7933 idle  20 run │ done:  16,815 │      59 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   370s │ draining     │ q:  7945 idle  20 run │ done:  16,911 │      48 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   372s │ draining     │ q:  7948 idle  20 run │ done:  16,982 │    35.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   374s │ draining     │ q:  7957 idle  20 run │ done:  17,078 │      48 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   376s │ draining     │ q:  7960 idle  20 run │ done:  17,151 │    36.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   378s │ draining     │ q:  7963 idle  20 run │ done:  17,237 │      43 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   380s │ draining     │ q:  7968 idle  20 run │ done:  17,346 │    54.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   382s │ draining     │ q:  7973 idle  20 run │ done:  17,471 │    62.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   384s │ draining     │ q:  7982 idle  20 run │ done:  17,568 │    48.5 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   386s │ draining     │ q:  7980 idle  20 run │ done:  17,676 │      54 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   388s │ draining     │ q:  7993 idle  20 run │ done:  17,776 │      50 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   390s │ draining     │ q:  8000 idle  20 run │ done:  17,917 │    70.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   392s │ draining     │ q:  8012 idle  20 run │ done:  17,980 │    31.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   394s │ draining     │ q:  8013 idle  20 run │ done:  18,034 │      27 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   396s │ draining     │ q:  8014 idle  20 run │ done:  18,108 │      37 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   398s │ draining     │ q:  8031 idle  20 run │ done:  18,194 │      43 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   400s │ draining     │ q:  8045 idle  20 run │ done:  18,263 │    34.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   402s │ draining     │ q:  8067 idle  20 run │ done:  18,322 │    29.5 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   404s │ draining     │ q:  8080 idle  20 run │ done:  18,396 │      37 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   406s │ draining     │ q:  8081 idle  20 run │ done:  18,480 │      42 run/s │ p95:  2500ms │ rss: 170MB │ sq: 0
   408s │ draining     │ q:  8084 idle  20 run │ done:  18,554 │      37 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   410s │ draining     │ q:  8077 idle  20 run │ done:  18,636 │      41 run/s │ p95:  2500ms │ rss: 171MB │ sq: 0
   412s │ draining     │ q:  8084 idle  20 run │ done:  18,708 │      36 run/s │ p95:  2500ms │ rss: 172MB │ sq: 0
   414s │ draining     │ q:  8068 idle  20 run │ done:  18,801 │    46.5 run/s │ p95:  2500ms │ rss: 176MB │ sq: 0
   416s │ draining     │ q:  8061 idle  20 run │ done:  18,885 │      42 run/s │ p95:  2500ms │ rss: 177MB │ sq: 0
   418s │ draining     │ q:  8051 idle  20 run │ done:  18,975 │    44.9 run/s │ p95:  2500ms │ rss: 178MB │ sq: 0
   420s │ draining     │ q:  8045 idle  20 run │ done:  19,056 │    40.5 run/s │ p95:  2500ms │ rss: 182MB │ sq: 0
   422s │ draining     │ q:  8057 idle  20 run │ done:  19,110 │      27 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   424s │ draining     │ q:  8056 idle  20 run │ done:  19,169 │    29.5 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   426s │ draining     │ q:  8056 idle  20 run │ done:  19,239 │      35 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   428s │ draining     │ q:  8051 idle  20 run │ done:  19,327 │      44 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   430s │ draining     │ q:  8047 idle  20 run │ done:  19,407 │      40 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   432s │ draining     │ q:  8043 idle  20 run │ done:  19,485 │      39 run/s │ p95:  2500ms │ rss: 183MB │ sq: 0
   434s │ draining     │ q:  8036 idle  20 run │ done:  19,569 │      42 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   436s │ draining     │ q:  8045 idle  20 run │ done:  19,636 │    33.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   438s │ draining     │ q:  8013 idle  20 run │ done:  19,739 │    51.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   440s │ draining     │ q:  7996 idle  20 run │ done:  19,843 │      52 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   442s │ draining     │ q:  7988 idle  20 run │ done:  19,930 │    43.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   444s │ draining     │ q:  7977 idle  20 run │ done:  20,022 │      46 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   446s │ draining     │ q:  7979 idle  20 run │ done:  20,083 │    30.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   448s │ draining     │ q:  7978 idle  20 run │ done:  20,161 │      39 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   450s │ draining     │ q:  7978 idle  20 run │ done:  20,229 │      34 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   452s │ draining     │ q:  7958 idle  20 run │ done:  20,299 │      35 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   454s │ draining     │ q:  7951 idle  20 run │ done:  20,360 │    30.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   456s │ draining     │ q:  7960 idle  20 run │ done:  20,430 │      35 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   458s │ draining     │ q:  7974 idle  20 run │ done:  20,500 │      35 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   460s │ draining     │ q:  7986 idle  20 run │ done:  20,583 │    41.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   462s │ draining     │ q:  7970 idle  20 run │ done:  20,659 │      38 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   464s │ draining     │ q:  7956 idle  20 run │ done:  20,751 │      46 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   466s │ draining     │ q:  7974 idle  20 run │ done:  20,832 │    40.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   468s │ draining     │ q:  7984 idle  20 run │ done:  20,914 │    40.7 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   470s │ draining     │ q:  8003 idle  20 run │ done:  20,972 │      29 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   472s │ draining     │ q:  8016 idle  20 run │ done:  21,038 │      33 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   474s │ draining     │ q:  8038 idle  20 run │ done:  21,116 │      39 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   476s │ draining     │ q:  8048 idle  20 run │ done:  21,195 │    39.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   478s │ draining     │ q:  8062 idle  20 run │ done:  21,268 │    36.5 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
   480s │ draining     │ q:  8070 idle  20 run │ done:  21,344 │      38 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0
  Drain timed out — some runs still pending
   480s │ done         │ q:  8073 idle  20 run │ done:  21,347 │    25.9 run/s │ p95:  2500ms │ rss: 184MB │ sq: 0

════════════════════════════════════════════════════════════════════════════════
Post-Mortem Report  [Realistic (API call simulation)]
════════════════════════════════════════════════════════════════════════════════

  Totals
  ──────
    Duration:        480s
    Events emitted:  8,630
    Runs completed:  21,347
    Runs errored:    0
    Retries:         676
    Dead letters:    0
    SQLite errors:   0
    Throughput:      44 runs/s avg

  Run Duration
  ────────────
    avg:  412ms
    p50:  250ms
    p95:  2500ms
    min:  19ms
    max:  7521ms

  Duration Histogram
  ──────────────────
      ≤50ms      3359  ████████████████████
     ≤100ms      4100  ████████████████████████
     ≤250ms      4104  ████████████████████████
     ≤500ms      6728  ████████████████████████████████████████
        ≤1s      1888  ███████████
      ≤2.5s       202  █
        ≤5s       948  ██████
       ≤10s        18  

  Memory
  ──────
    RSS:        184MB
    Heap used:  25MB
    Heap total: 51MB
    DB file:    38MB

  P95 Trend (10s buckets)
  ───────────────────────
    -217s    2500ms  ( 2593 runs)  ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓
      83s    2500ms  (14904 runs)  ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓
     383s    5000ms  ( 3850 runs)  ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓

  Queue Depth Over Time
  ─────────────────────
       2s  warm-up            0 idle  
       4s  warm-up            0 idle  
       6s  warm-up            0 idle  
       8s  warm-up            0 idle  
      10s  warm-up            0 idle  
      12s  warm-up            0 idle  
      14s  warm-up            0 idle  
      16s  warm-up            0 idle  
      18s  warm-up            0 idle  
      20s  warm-up            0 idle  
      22s  warm-up            0 idle  
      24s  warm-up            0 idle  
      26s  warm-up            0 idle  
      28s  warm-up            0 idle  
      30s  warm-up            0 idle  
      32s  steady             1 idle  ░
      34s  steady             1 idle  ░
      36s  steady             5 idle  ░
      38s  steady             8 idle  ░
      40s  steady             0 idle  
      42s  steady             0 idle  
      44s  steady             0 idle  
      46s  steady             7 idle  ░
      48s  steady            11 idle  ░
      50s  steady             8 idle  ░
      52s  steady             5 idle  ░
      54s  steady             6 idle  ░
      56s  steady             1 idle  ░
      58s  steady             3 idle  ░
      60s  steady             6 idle  ░
      62s  steady            12 idle  ░
      64s  steady            17 idle  ░
      66s  steady            25 idle  ░
      68s  steady            23 idle  ░
      70s  steady            12 idle  ░
      72s  steady            12 idle  ░
      74s  steady            19 idle  ░
      76s  steady            20 idle  ░
      78s  steady            18 idle  ░
      80s  steady            25 idle  ░
      82s  steady            20 idle  ░
      84s  steady            11 idle  ░
      86s  steady             9 idle  ░
      88s  steady             0 idle  
      90s  steady            12 idle  ░
      92s  peak              54 idle  ░
      94s  peak             103 idle  ░
      96s  peak             151 idle  ░
      98s  peak             215 idle  ░
     100s  peak             268 idle  ░
     102s  peak             327 idle  ░░
     104s  peak             378 idle  ░░
     106s  peak             420 idle  ░░
     108s  peak             454 idle  ░░
     110s  peak             504 idle  ░░
     112s  peak             553 idle  ░░░
     114s  peak             616 idle  ░░░
     116s  peak             685 idle  ░░░
     118s  peak             742 idle  ░░░░
     120s  peak             797 idle  ░░░░
     122s  peak             860 idle  ░░░░
     124s  peak             913 idle  ░░░░░
     126s  peak             947 idle  ░░░░░
     128s  peak            1000 idle  ░░░░░
     130s  peak            1052 idle  ░░░░░
     132s  peak            1107 idle  ░░░░░
     134s  peak            1152 idle  ░░░░░░
     136s  peak            1196 idle  ░░░░░░
     138s  peak            1245 idle  ░░░░░░
     140s  peak            1295 idle  ░░░░░░
     142s  peak            1352 idle  ░░░░░░░
     144s  peak            1420 idle  ░░░░░░░
     146s  peak            1484 idle  ░░░░░░░
     148s  peak            1540 idle  ░░░░░░░░
     150s  peak            1573 idle  ░░░░░░░░
     152s  surge           1669 idle  ░░░░░░░░
     154s  surge           1771 idle  ░░░░░░░░░
     156s  surge           1882 idle  ░░░░░░░░░
     158s  surge           1997 idle  ░░░░░░░░░░
     160s  surge           2120 idle  ░░░░░░░░░░
     162s  surge           2240 idle  ░░░░░░░░░░░
     164s  surge           2356 idle  ░░░░░░░░░░░░
     166s  surge           2479 idle  ░░░░░░░░░░░░
     168s  surge           2598 idle  ░░░░░░░░░░░░░
     170s  surge           2710 idle  ░░░░░░░░░░░░░
     172s  surge           2819 idle  ░░░░░░░░░░░░░░
     174s  surge           2923 idle  ░░░░░░░░░░░░░░
     176s  surge           3027 idle  ░░░░░░░░░░░░░░░
     178s  surge           3136 idle  ░░░░░░░░░░░░░░░░
     180s  surge           3248 idle  ░░░░░░░░░░░░░░░░
     182s  surge           3362 idle  ░░░░░░░░░░░░░░░░░
     184s  surge           3484 idle  ░░░░░░░░░░░░░░░░░
     186s  surge           3604 idle  ░░░░░░░░░░░░░░░░░░
     188s  surge           3731 idle  ░░░░░░░░░░░░░░░░░░
     190s  surge           3853 idle  ░░░░░░░░░░░░░░░░░░░
     192s  surge           3964 idle  ░░░░░░░░░░░░░░░░░░░░
     194s  surge           4071 idle  ░░░░░░░░░░░░░░░░░░░░
     196s  surge           4178 idle  ░░░░░░░░░░░░░░░░░░░░░
     198s  surge           4296 idle  ░░░░░░░░░░░░░░░░░░░░░
     200s  surge           4397 idle  ░░░░░░░░░░░░░░░░░░░░░░
     202s  surge           4512 idle  ░░░░░░░░░░░░░░░░░░░░░░
     204s  surge           4616 idle  ░░░░░░░░░░░░░░░░░░░░░░░
     206s  surge           4736 idle  ░░░░░░░░░░░░░░░░░░░░░░░
     208s  surge           4851 idle  ░░░░░░░░░░░░░░░░░░░░░░░░
     210s  surge           4973 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░
     212s  spike           5147 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░
     214s  spike           5320 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░
     216s  spike           5491 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░
     218s  spike           5663 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     220s  spike           5830 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     222s  spike           5999 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     224s  spike           6161 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     226s  spike           6330 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     228s  spike           6499 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     230s  spike           6670 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     232s  spike           6846 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     234s  spike           7020 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     236s  spike           7200 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     238s  spike           7370 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     240s  spike           7555 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     242s  cool-down       7560 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     244s  cool-down       7563 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     246s  cool-down       7564 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     248s  cool-down       7546 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     250s  cool-down       7531 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     252s  cool-down       7530 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     254s  cool-down       7526 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     256s  cool-down       7528 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     258s  cool-down       7538 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     260s  cool-down       7541 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     262s  cool-down       7557 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     264s  cool-down       7561 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     266s  cool-down       7562 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     268s  cool-down       7571 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     270s  cool-down       7585 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     272s  cool-down       7596 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     274s  cool-down       7612 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     276s  cool-down       7628 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     278s  cool-down       7652 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     280s  cool-down       7663 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     282s  cool-down       7667 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     284s  cool-down       7675 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     286s  cool-down       7695 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     288s  cool-down       7711 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     290s  cool-down       7710 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     292s  cool-down       7714 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     294s  cool-down       7726 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     296s  cool-down       7730 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     298s  cool-down       7731 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     300s  cool-down       7735 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     302s  draining        7735 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     304s  draining        7737 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     306s  draining        7742 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     308s  draining        7742 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     310s  draining        7752 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     312s  draining        7754 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     314s  draining        7756 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     316s  draining        7762 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     318s  draining        7767 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     320s  draining        7762 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     322s  draining        7762 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     324s  draining        7776 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     326s  draining        7780 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     328s  draining        7793 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     330s  draining        7789 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     332s  draining        7795 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     334s  draining        7800 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     336s  draining        7806 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     338s  draining        7819 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     340s  draining        7822 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     342s  draining        7832 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     344s  draining        7845 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     346s  draining        7851 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     348s  draining        7856 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     350s  draining        7854 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     352s  draining        7873 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     354s  draining        7881 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     356s  draining        7888 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     358s  draining        7894 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     360s  draining        7911 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     362s  draining        7913 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     364s  draining        7925 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     366s  draining        7932 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     368s  draining        7933 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     370s  draining        7945 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     372s  draining        7948 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     374s  draining        7957 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     376s  draining        7960 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     378s  draining        7963 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     380s  draining        7968 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     382s  draining        7973 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     384s  draining        7982 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     386s  draining        7980 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     388s  draining        7993 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     390s  draining        8000 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     392s  draining        8012 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     394s  draining        8013 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     396s  draining        8014 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     398s  draining        8031 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     400s  draining        8045 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     402s  draining        8067 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     404s  draining        8080 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     406s  draining        8081 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     408s  draining        8084 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     410s  draining        8077 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     412s  draining        8084 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     414s  draining        8068 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     416s  draining        8061 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     418s  draining        8051 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     420s  draining        8045 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     422s  draining        8057 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     424s  draining        8056 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     426s  draining        8056 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     428s  draining        8051 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     430s  draining        8047 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     432s  draining        8043 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     434s  draining        8036 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     436s  draining        8045 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     438s  draining        8013 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     440s  draining        7996 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     442s  draining        7988 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     444s  draining        7977 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     446s  draining        7979 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     448s  draining        7978 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     450s  draining        7978 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     452s  draining        7958 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     454s  draining        7951 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     456s  draining        7960 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
     458s  draining        7974 idle  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
